date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:58:23	4485/4485	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Apr%202018%2006:53:42%20GMT	https://w3reign.com/themes/alie/demo/images/brand3.jpg	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/jpg/brand3.jpg	(from https://w3reign.com/themes/alie/demo/)
19:58:23	4453/4453	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Apr%202018%2006:53:42%20GMT	https://w3reign.com/themes/alie/demo/images/brand4.jpg	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/jpg/brand4.jpg	(from https://w3reign.com/themes/alie/demo/)
19:58:24	6405/6405	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Apr%202018%2006:53:42%20GMT	https://w3reign.com/themes/alie/demo/images/brand5.jpg	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/jpg/brand5.jpg	(from https://w3reign.com/themes/alie/demo/)
19:58:25	7587/7587	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Apr%202018%2006:53:42%20GMT	https://w3reign.com/themes/alie/demo/images/brand6.jpg	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/jpg/brand6.jpg	(from https://w3reign.com/themes/alie/demo/)
19:58:28	95992/95992	---M--	200	added ('OK')	application/javascript	date:Tue,%2010%20Apr%202018%2018:54:10%20GMT	https://w3reign.com/themes/alie/demo/js/jquery.min.js	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/js/jquery.min.js	(from https://w3reign.com/themes/alie/demo/)
19:58:28	22697/22697	---M--	200	added ('OK')	application/javascript	date:Tue,%2010%20Apr%202018%2018:54:10%20GMT	https://w3reign.com/themes/alie/demo/js/validate.js	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/js/validate.js	(from https://w3reign.com/themes/alie/demo/)
19:58:28	378401/378401	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Apr%202018%2018:53:30%20GMT	https://w3reign.com/themes/alie/demo/images/slide3.jpg	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/jpg/slide3.jpg	(from https://w3reign.com/themes/alie/demo/)
19:58:29	36816/36816	---M--	200	added ('OK')	application/javascript	date:Tue,%2010%20Apr%202018%2018:54:10%20GMT	https://w3reign.com/themes/alie/demo/js/bootstrap.min.js	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/js/bootstrap.min.js	(from https://w3reign.com/themes/alie/demo/)
19:58:29	16204/16204	---M--	200	added ('OK')	application/javascript	date:Tue,%2010%20Apr%202018%2018:54:12%20GMT	https://w3reign.com/themes/alie/demo/js/wow.min.js	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/js/wow.min.js	(from https://w3reign.com/themes/alie/demo/)
19:58:30	40401/40401	---M--	200	added ('OK')	application/javascript	date:Tue,%2010%20Apr%202018%2018:54:10%20GMT	https://w3reign.com/themes/alie/demo/js/owl.carousel.min.js	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/js/owl.carousel.min.js	(from https://w3reign.com/themes/alie/demo/)
